TransactionId,FraudResult
TransactionId_73217,-3.7670093e-06
TransactionId_107989,-0.00025871923
TransactionId_55961,-3.5427147e-06
TransactionId_41771,-4.3207015e-06
TransactionId_71270,-1.21294925e-05
TransactionId_86237,-2.4439248e-06
TransactionId_21276,-4.3207015e-06
TransactionId_93081,-5.395645e-06
TransactionId_124980,-5.395645e-06
TransactionId_40180,-3.5427147e-06
TransactionId_85403,-4.617661e-06
TransactionId_24110,-3.3239771e-06
TransactionId_100219,-5.395645e-06
TransactionId_44513,-1.5024991e-06
TransactionId_52083,-1.1502418e-06
TransactionId_50728,-2.6994244e-06
TransactionId_118777,-4.7710932e-06
TransactionId_12911,-2.918162e-06
TransactionId_110606,8.196114e-08
TransactionId_84963,8.196114e-08
TransactionId_107852,1.1059878e-06
TransactionId_72417,2.7346173e-06
TransactionId_107896,-5.178019e-06
TransactionId_102530,-4.617661e-06
TransactionId_91032,-4.617661e-06
TransactionId_140634,-4.3989235e-06
TransactionId_129234,-1.3149943e-05
TransactionId_3643,-4.5288734e-06
TransactionId_33004,-1.1784305e-05
TransactionId_126359,-5.395645e-06
TransactionId_97168,-1.4887124e-07
TransactionId_37892,-4.8810602e-06
TransactionId_20980,-4.3207015e-06
TransactionId_134280,-4.3989235e-06
TransactionId_58867,-4.3207015e-06
TransactionId_20665,7.686089e-06
TransactionId_123025,-2.017087e-06
TransactionId_96270,-2.017087e-06
TransactionId_16256,3.7891854e-07
TransactionId_114449,-0.0020341396
TransactionId_23935,-3.5427147e-06
TransactionId_20360,5.7634697e-06
TransactionId_115474,4.688526e-06
TransactionId_103391,-6.610598e-07
TransactionId_68559,4.138844e-07
TransactionId_96984,4.0874227e-07
TransactionId_57389,1.1918779e-06
TransactionId_68783,4.8695057e-07
TransactionId_82350,-0.0053815735
TransactionId_132023,-5.8799196e-07
TransactionId_98227,1.9000609e-07
TransactionId_116646,4.0874227e-07
TransactionId_112653,-6.610598e-07
TransactionId_136902,7.8292505e-06
TransactionId_111072,4.4858066e-06
TransactionId_61937,1.3905644e-06
TransactionId_139295,5.2638106e-06
TransactionId_62981,6.3387542e-06
TransactionId_84368,9.496185e-06
TransactionId_9153,1.2150421e-05
TransactionId_116065,4.111613e-06
TransactionId_73811,1.818633e-06
TransactionId_17656,1.2649456e-06
TransactionId_127893,-6.610598e-07
TransactionId_130825,-5.8799196e-07
TransactionId_139311,1.16938374e-07
TransactionId_35909,4.138844e-07
TransactionId_128102,-5.8799196e-07
TransactionId_5661,-5.7227123e-07
TransactionId_107609,1.9000609e-07
TransactionId_117282,1.9000609e-07
TransactionId_45893,5.733708e-06
TransactionId_53857,6.3582597e-06
TransactionId_49386,1.1115036e-06
TransactionId_125866,8.1455653e-07
TransactionId_130720,8.1455653e-07
TransactionId_87400,4.111613e-06
TransactionId_116268,4.111613e-06
TransactionId_48280,4.953165e-06
TransactionId_12845,-2.3761777e-06
TransactionId_77158,5.913641e-06
TransactionId_89245,5.0625763e-06
TransactionId_37424,6.2105887e-06
TransactionId_137774,1.16938374e-07
TransactionId_65735,1.2649456e-06
TransactionId_28851,4.8695057e-07
TransactionId_41734,1.2649456e-06
TransactionId_106626,1.7815576e-06
TransactionId_101874,1.9000609e-07
TransactionId_87365,1.9000609e-07
TransactionId_49054,4.8695057e-07
TransactionId_51977,1.2649456e-06
TransactionId_110205,1.7815576e-06
TransactionId_92159,1.9000609e-07
TransactionId_129277,1.9000609e-07
TransactionId_32315,7.376911e-06
TransactionId_76282,1.9000609e-07
TransactionId_75543,8.029742e-07
TransactionId_46472,1.2649456e-06
TransactionId_131563,1.9000609e-07
TransactionId_120938,-5.8799196e-07
TransactionId_15537,4.8695057e-07
TransactionId_97566,-5.8799196e-07
TransactionId_63057,1.4836825e-06
TransactionId_12604,4.8695057e-07
TransactionId_57546,1.2649456e-06
TransactionId_125015,-8.342296e-06
TransactionId_91906,-8.342296e-06
TransactionId_40998,6.3152214e-07
TransactionId_71595,1.2649456e-06
TransactionId_10265,4.97529e-07
TransactionId_40536,2.8564996e-06
TransactionId_78922,1.3547226e-06
TransactionId_78328,-5.8799196e-07
TransactionId_124045,-5.8799196e-07
TransactionId_101458,1.9000609e-07
TransactionId_106022,1.9000609e-07
TransactionId_51823,1.2649456e-06
TransactionId_76911,1.9000609e-07
TransactionId_48397,1.1115036e-06
TransactionId_83614,1.0332917e-06
TransactionId_77211,3.6564582e-08
TransactionId_43587,1.8894979e-06
TransactionId_6168,9.0334527e-07
TransactionId_95587,3.6564582e-08
TransactionId_45238,1.8894979e-06
TransactionId_6270,2.7879338e-07
TransactionId_116800,-5.8799196e-07
TransactionId_127626,1.9000609e-07
TransactionId_128617,-5.8799196e-07
TransactionId_97134,-6.610598e-07
TransactionId_95125,6.3750335e-06
TransactionId_117936,1.9000609e-07
TransactionId_74282,7.2990656e-07
TransactionId_98732,1.9000609e-07
TransactionId_119038,1.16938374e-07
TransactionId_114159,1.9000609e-07
TransactionId_51498,1.2649456e-06
TransactionId_70482,1.4836825e-06
TransactionId_89113,1.16938374e-07
TransactionId_139589,-5.8799196e-07
TransactionId_120654,1.16938374e-07
TransactionId_51225,1.2649456e-06
TransactionId_140433,1.9000609e-07
TransactionId_100137,-5.8799196e-07
TransactionId_74654,6.988004e-06
TransactionId_69507,4.8695057e-07
TransactionId_19384,1.2649456e-06
TransactionId_34841,1.2649456e-06
TransactionId_70624,1.2649456e-06
TransactionId_54908,4.8695057e-07
TransactionId_10088,2.7879338e-07
TransactionId_72426,1.818633e-06
TransactionId_83342,4.0874227e-07
TransactionId_14657,1.2649456e-06
TransactionId_8512,2.7879338e-07
TransactionId_22901,4.8695057e-07
TransactionId_54653,9.2332687e-07
TransactionId_10464,2.7879338e-07
TransactionId_46421,4.8695057e-07
TransactionId_36872,2.4296623e-06
TransactionId_5841,2.7879338e-07
TransactionId_106962,1.7815576e-06
TransactionId_134403,1.9000609e-07
TransactionId_35644,4.8695057e-07
TransactionId_123684,1.9000609e-07
TransactionId_40748,1.2649456e-06
TransactionId_64396,1.4836825e-06
TransactionId_135769,-5.8799196e-07
TransactionId_87316,4.0874227e-07
TransactionId_138868,-6.610598e-07
TransactionId_4884,1.4435088e-06
TransactionId_112092,1.3547226e-06
TransactionId_127164,-5.8799196e-07
TransactionId_30735,1.2649456e-06
TransactionId_123315,1.16938374e-07
TransactionId_36765,2.8564996e-06
TransactionId_46246,2.4296623e-06
TransactionId_101049,1.3547226e-06
TransactionId_140019,1.5734586e-06
TransactionId_34442,4.138844e-07
TransactionId_53465,4.8695057e-07
TransactionId_55037,1.4836825e-06
TransactionId_132556,-6.610598e-07
TransactionId_56644,2.6484015e-06
TransactionId_125856,1.7815576e-06
TransactionId_48021,2.8564996e-06
TransactionId_801,1.8703456e-06
TransactionId_29984,4.0948635e-06
TransactionId_94167,-6.4940934e-05
TransactionId_27320,-6.4292835e-05
TransactionId_57163,-6.386598e-05
TransactionId_48651,1.8894979e-06
TransactionId_33942,1.1115036e-06
TransactionId_39200,-6.386598e-05
TransactionId_136973,-6.4940934e-05
TransactionId_133145,-6.536778e-05
TransactionId_59310,-6.386598e-05
TransactionId_22219,-6.386598e-05
TransactionId_122177,-6.4940934e-05
TransactionId_52955,5.9179183e-06
TransactionId_3660,5.358597e-06
TransactionId_76624,5.913641e-06
TransactionId_121045,-5.8799196e-07
TransactionId_81285,-5.8799196e-07
TransactionId_13965,2.4296623e-06
TransactionId_52526,4.138844e-07
TransactionId_58473,4.8695057e-07
TransactionId_77227,1.9000609e-07
TransactionId_91499,-5.8799196e-07
TransactionId_131605,3.446759e-06
TransactionId_64359,1.2649456e-06
TransactionId_119771,-6.326517e-06
TransactionId_4993,-6.4689693e-06
TransactionId_76166,-5.8799196e-07
TransactionId_137196,1.9000609e-07
TransactionId_130149,1.9000609e-07
TransactionId_70817,4.8695057e-07
TransactionId_13348,1.2649456e-06
TransactionId_78961,1.9000609e-07
TransactionId_76775,-5.8799196e-07
TransactionId_67030,1.2649456e-06
TransactionId_24874,1.2649456e-06
TransactionId_50646,2.4296623e-06
TransactionId_64980,2.4296623e-06
TransactionId_78066,4.0874227e-07
TransactionId_9902,-7.233719e-06
TransactionId_89166,-6.610598e-07
TransactionId_40396,4.8695057e-07
TransactionId_46207,-7.0255587e-06
TransactionId_16180,-6.3206317e-06
TransactionId_97971,-7.5642984e-06
TransactionId_81125,-6.2908043e-07
TransactionId_55734,1.2649456e-06
TransactionId_94891,-5.8799196e-07
TransactionId_111722,-5.8799196e-07
TransactionId_49496,1.2649456e-06
TransactionId_136569,1.9000609e-07
TransactionId_116675,1.9000609e-07
TransactionId_57032,4.8695057e-07
TransactionId_43883,2.4296623e-06
TransactionId_59365,2.4296623e-06
TransactionId_117197,1.3547226e-06
TransactionId_111634,1.3547226e-06
TransactionId_46377,4.8695057e-07
TransactionId_84575,-5.8799196e-07
TransactionId_113718,-6.610598e-07
TransactionId_97831,1.9000609e-07
TransactionId_126864,-5.8799196e-07
TransactionId_55192,2.4296623e-06
TransactionId_64204,2.4296623e-06
TransactionId_87168,1.7815576e-06
TransactionId_23347,2.8564996e-06
TransactionId_70732,1.2649456e-06
TransactionId_24972,4.8695057e-07
TransactionId_117835,-5.386494e-05
TransactionId_128418,-8.289731e-06
TransactionId_107261,-5.386494e-05
TransactionId_105222,7.260069e-06
TransactionId_94400,1.0750385e-06
TransactionId_84477,1.136463e-06
TransactionId_76440,1.0750385e-06
TransactionId_76873,1.0750385e-06
TransactionId_96771,2.970472e-07
TransactionId_47756,1.2146741e-06
TransactionId_14268,1.3719873e-06
TransactionId_90689,1.0750385e-06
TransactionId_369,5.2388814e-06
TransactionId_21873,6.4710725e-06
TransactionId_27749,7.24907e-06
TransactionId_86832,1.5993463e-05
TransactionId_81262,1.5993463e-05
TransactionId_101281,1.45227e-05
TransactionId_137846,4.5048873e-07
TransactionId_52912,7.474345e-07
TransactionId_136386,1.2857499e-05
TransactionId_132895,4.5048873e-07
TransactionId_136493,-3.2750688e-07
TransactionId_44536,7.474345e-07
TransactionId_1399,-2.3871834e-07
TransactionId_25386,7.474345e-07
TransactionId_114031,4.5048873e-07
TransactionId_137389,-4.005746e-07
TransactionId_1001,5.3927556e-07
TransactionId_89167,-3.2750688e-07
TransactionId_15130,1.7441661e-06
TransactionId_16098,1.5254292e-06
TransactionId_36405,1.5254292e-06
TransactionId_74475,2.8546393e-07
TransactionId_21969,1.5254292e-06
TransactionId_81255,1.2857499e-05
TransactionId_136924,1.2430663e-05
TransactionId_45963,1.5254292e-06
TransactionId_130311,0.0016379334
TransactionId_46984,1.5254292e-06
TransactionId_21863,1.7441661e-06
TransactionId_43906,7.474345e-07
TransactionId_47813,-0.0016855727
TransactionId_86475,6.692245e-07
TransactionId_116511,-3.2750688e-07
TransactionId_94112,4.5048873e-07
TransactionId_129712,4.5048873e-07
TransactionId_132062,0.00032621616
TransactionId_11537,-5.9688623e-06
TransactionId_34824,7.474345e-07
TransactionId_123221,-4.005746e-07
TransactionId_27528,7.474345e-07
TransactionId_120315,4.5048873e-07
TransactionId_19864,1.4523615e-06
TransactionId_128943,-3.2750688e-07
TransactionId_78003,1.4323343e-06
TransactionId_58694,3.2852706e-06
TransactionId_38129,2.5072754e-06
TransactionId_62272,3.2852706e-06
TransactionId_18705,2.4230299e-06
TransactionId_63743,7.579067e-06
TransactionId_100081,-2.2469048e-06
TransactionId_72296,7.914018e-06
TransactionId_139419,6.5314193e-06
TransactionId_58895,7.6063657e-06
TransactionId_97612,6.4583514e-06
TransactionId_75486,1.7741724e-05
TransactionId_138900,1.5231159e-05
TransactionId_76184,1.5857767e-06
TransactionId_10493,1.5746771e-05
TransactionId_134859,1.5127092e-06
TransactionId_52169,2.6607177e-06
TransactionId_43526,2.6607177e-06
TransactionId_18411,1.8827235e-06
TransactionId_12603,2.6607177e-06
TransactionId_14118,2.58765e-06
TransactionId_132241,6.1192795e-06
TransactionId_80524,1.5857767e-06
TransactionId_69995,1.8827235e-06
TransactionId_128174,5.4143443e-06
TransactionId_18088,2.6607177e-06
TransactionId_86612,8.077822e-07
TransactionId_18232,1.8827235e-06
TransactionId_69668,1.8827235e-06
TransactionId_70866,1.4859628e-05
TransactionId_79501,1.356595e-05
TransactionId_54424,1.4640892e-05
TransactionId_13522,1.5067727e-05
TransactionId_80813,1.356595e-05
TransactionId_32932,1.4640892e-05
TransactionId_119288,3.2817592e-05
TransactionId_88653,1.356595e-05
TransactionId_58223,1.5067727e-05
TransactionId_135672,3.3595585e-05
TransactionId_15297,1.8827235e-06
TransactionId_78909,7.770809e-06
TransactionId_62509,2.6607177e-06
TransactionId_136153,7.3471455e-07
TransactionId_99334,1.5857767e-06
TransactionId_66807,1.8827235e-06
TransactionId_137109,7.3471455e-07
TransactionId_68145,2.4019907e-06
TransactionId_31149,1.673293e-05
TransactionId_107562,1.356595e-05
TransactionId_124178,8.077822e-07
TransactionId_23718,1.5067727e-05
TransactionId_106463,1.356595e-05
TransactionId_120118,8.077822e-07
TransactionId_63320,9.923147e-06
TransactionId_26664,9.923147e-06
TransactionId_20073,1.673293e-05
TransactionId_97954,1.356595e-05
TransactionId_61008,-0.0020257996
TransactionId_24440,1.4640892e-05
TransactionId_43175,1.5067727e-05
TransactionId_105143,1.3992784e-05
TransactionId_69493,2.5896593e-06
TransactionId_75371,2.9056828e-06
TransactionId_58237,3.3676547e-06
TransactionId_123021,1.5147183e-06
TransactionId_6839,1.6035063e-06
TransactionId_10675,1.6035063e-06
TransactionId_98186,5.5897713e-06
TransactionId_39159,6.6647167e-06
TransactionId_26522,6.8357176e-06
TransactionId_78786,6.321132e-06
TransactionId_90750,6.831443e-06
TransactionId_44750,7.688747e-06
TransactionId_104412,3.2597113e-06
TransactionId_135254,2.8328748e-06
TransactionId_14928,2.7431017e-06
TransactionId_19239,2.7431017e-06
TransactionId_127829,8.901661e-07
TransactionId_119748,8.901661e-07
TransactionId_64966,3.6490912e-06
TransactionId_548,9.789534e-07
TransactionId_92765,2.8328748e-06
TransactionId_30324,4.3346504e-06
TransactionId_27289,3.9078136e-06
TransactionId_16851,4.3346504e-06
TransactionId_124477,3.2597113e-06
TransactionId_128901,1.5950932e-06
TransactionId_122616,8.901661e-07
TransactionId_59904,1.9651054e-06
TransactionId_82133,8.901661e-07
TransactionId_92774,8.901661e-07
TransactionId_85522,8.901661e-07
TransactionId_38738,-0.005712918
TransactionId_116130,1.6681606e-06
TransactionId_107547,3.2597113e-06
TransactionId_46682,3.9078136e-06
TransactionId_65777,3.9078136e-06
TransactionId_125413,-0.0019091213
TransactionId_112134,3.2597113e-06
TransactionId_114644,1.6681606e-06
TransactionId_32833,2.7431017e-06
TransactionId_42551,1.9651054e-06
TransactionId_26668,2.7431017e-06
TransactionId_92925,8.901661e-07
TransactionId_62983,1.9651054e-06
TransactionId_61285,2.7431017e-06
TransactionId_35500,2.7431017e-06
TransactionId_52185,2.7431017e-06
TransactionId_23860,1.4047499e-06
TransactionId_77722,8.901661e-07
TransactionId_70959,1.9651054e-06
TransactionId_19422,1.9651054e-06
TransactionId_3372,-3.9043207e-06
TransactionId_71906,-2.145737e-06
TransactionId_136037,-4.3838145e-06
TransactionId_32654,-3.6961471e-06
TransactionId_26038,-7.981478e-06
TransactionId_17201,-2.918162e-06
TransactionId_10426,-4.839619e-06
TransactionId_88413,-4.7710932e-06
TransactionId_140163,-6.9602686e-07
TransactionId_41009,1.1568994e-06
TransactionId_31497,3.7891854e-07
TransactionId_111789,3.0069694e-07
TransactionId_48528,0.00013854068
TransactionId_125544,-2.2251877e-06
TransactionId_108127,-4.617661e-06
TransactionId_75130,-4.782674e-06
TransactionId_78695,-5.395645e-06
TransactionId_78479,-5.251087e-06
TransactionId_129802,-5.395645e-06
TransactionId_122047,-1.1698734e-05
TransactionId_84986,-4.617661e-06
TransactionId_46534,-4.3207015e-06
TransactionId_129875,-4.617661e-06
TransactionId_127318,-5.395645e-06
TransactionId_47657,-4.3207015e-06
TransactionId_102513,-5.395645e-06
TransactionId_70181,-3.3239771e-06
TransactionId_2771,-4.6019413e-06
TransactionId_19531,-3.5427147e-06
TransactionId_90193,-5.395645e-06
TransactionId_23370,-4.3207015e-06
TransactionId_34471,-4.3207015e-06
TransactionId_135303,-4.617661e-06
TransactionId_109319,-4.617661e-06
TransactionId_82538,-5.395645e-06
TransactionId_8010,-4.5288734e-06
TransactionId_45323,-4.3207015e-06
TransactionId_18168,-4.3207015e-06
TransactionId_8689,-8.9676305e-06
TransactionId_67270,-3.6961471e-06
TransactionId_90288,-6.873958e-05
TransactionId_92816,-4.7710932e-06
TransactionId_13714,-2.6994244e-06
TransactionId_100532,-3.9931083e-06
TransactionId_43970,-2.918162e-06
TransactionId_120784,8.196114e-08
TransactionId_4161,-6.07238e-07
TransactionId_138512,1.17033305e-05
TransactionId_69816,1.200029e-05
TransactionId_16012,1.200029e-05
TransactionId_77141,-4.617661e-06
TransactionId_67059,-3.3239771e-06
TransactionId_45040,-3.5427147e-06
TransactionId_45003,-3.3239771e-06
TransactionId_16066,-4.3207015e-06
TransactionId_18177,-3.6157826e-06
TransactionId_62743,-3.5427147e-06
TransactionId_36274,-4.3207015e-06
TransactionId_71670,-4.3207015e-06
TransactionId_117070,-5.395645e-06
TransactionId_65970,-3.5427147e-06
TransactionId_78476,-4.617661e-06
TransactionId_44230,-4.3207015e-06
TransactionId_96538,-4.876388e-06
TransactionId_25311,-4.3207015e-06
TransactionId_94675,-4.617661e-06
TransactionId_68061,-3.5427147e-06
TransactionId_79267,-4.617661e-06
TransactionId_15329,-4.3207015e-06
TransactionId_40070,-4.3207015e-06
TransactionId_93367,-5.395645e-06
TransactionId_70065,-3.5427147e-06
TransactionId_124876,-2.4439248e-06
TransactionId_84862,-2.2251877e-06
TransactionId_111646,-5.395645e-06
TransactionId_110769,-5.395645e-06
TransactionId_17285,-3.5427147e-06
TransactionId_138999,-5.395645e-06
TransactionId_111519,-2.2251877e-06
TransactionId_45697,-0.0043002833
TransactionId_42212,-4.3937694e-06
TransactionId_75957,-5.395645e-06
TransactionId_113839,-2.017087e-06
TransactionId_106177,-2.4439248e-06
TransactionId_23606,-0.0033792604
TransactionId_88328,-4.617661e-06
TransactionId_55650,-3.3239771e-06
TransactionId_1136,-4.5288734e-06
TransactionId_45051,-4.3207015e-06
TransactionId_122063,-5.468712e-06
TransactionId_39726,-4.3207015e-06
TransactionId_76002,-5.395645e-06
TransactionId_48191,-3.5427147e-06
TransactionId_139881,-4.617661e-06
TransactionId_12975,-4.3937694e-06
TransactionId_55568,-3.5427147e-06
TransactionId_53961,-1.3689789e-06
TransactionId_132715,-5.395645e-06
TransactionId_122045,-4.617661e-06
TransactionId_38509,-4.3207015e-06
TransactionId_38245,-4.3207015e-06
TransactionId_37110,-4.3207015e-06
TransactionId_62422,-4.3207015e-06
TransactionId_87056,-4.7710932e-06
TransactionId_9490,-4.6823056e-06
TransactionId_118112,-3.9931083e-06
TransactionId_14785,-3.6961471e-06
TransactionId_35462,-3.075475e-06
TransactionId_63970,-8.189577e-06
TransactionId_89096,-6.8947666e-05
TransactionId_118058,3.1363847e-06
TransactionId_33524,2.1192834e-06
TransactionId_4044,9.768211e-08
TransactionId_93500,8.196114e-08
TransactionId_130230,-6.9602686e-07
TransactionId_713,3.8948536e-07
TransactionId_97088,8.196114e-08
TransactionId_100269,1.1059878e-06
TransactionId_35832,1.4029459e-06
TransactionId_122456,3.280066e-07
TransactionId_8636,1.1014134e-05
TransactionId_100314,1.16302635e-05
TransactionId_6042,1.1014134e-05
TransactionId_10080,-4.6019413e-06
TransactionId_53084,-4.3207015e-06
TransactionId_12180,-3.3239771e-06
TransactionId_74189,-4.00469e-06
TransactionId_26894,-4.3207015e-06
TransactionId_113530,-4.617661e-06
TransactionId_124591,-4.617661e-06
TransactionId_135682,-4.3989235e-06
TransactionId_35933,-4.3207015e-06
TransactionId_33022,-3.5427147e-06
TransactionId_51182,-3.3239771e-06
TransactionId_44876,-3.6157826e-06
TransactionId_58044,-4.3207015e-06
TransactionId_25459,-3.5427147e-06
TransactionId_121651,-4.690729e-06
TransactionId_115571,-5.395645e-06
TransactionId_43212,-4.3207015e-06
TransactionId_52401,-4.3937694e-06
TransactionId_81156,-5.395645e-06
TransactionId_124726,-5.395645e-06
TransactionId_25629,-9.42139e-07
TransactionId_87016,-5.395645e-06
TransactionId_53746,-1.1502418e-06
TransactionId_41961,-3.5427147e-06
TransactionId_131895,-4.617661e-06
TransactionId_38322,-4.176144e-06
TransactionId_36360,-3.5427147e-06
TransactionId_49221,-4.3207015e-06
TransactionId_79716,5.840436e-06
TransactionId_1265,-5.3799245e-06
TransactionId_5686,-5.3068575e-06
TransactionId_39811,0.0008762471
TransactionId_21957,0.0012552525
TransactionId_53664,-0.00012366268
TransactionId_138921,-4.617661e-06
TransactionId_29574,0.0011889309
TransactionId_76121,-5.395645e-06
TransactionId_54687,1.0010115
TransactionId_62019,-3.3239771e-06
TransactionId_37392,-3.5427147e-06
TransactionId_69460,-3.3239771e-06
TransactionId_20276,0.005656515
TransactionId_94831,-5.395645e-06
TransactionId_93196,-5.395645e-06
TransactionId_29138,-4.3207015e-06
TransactionId_119737,-0.003085084
TransactionId_15235,0.0021900726
TransactionId_69343,0.0016012742
TransactionId_138695,-3.9931083e-06
TransactionId_101721,-6.916641e-05
TransactionId_112491,-6.9602686e-07
TransactionId_120283,8.196114e-08
TransactionId_104091,0.00080637936
TransactionId_65489,3.7891854e-07
TransactionId_134401,8.196114e-08
TransactionId_10866,-7.583555e-06
TransactionId_49403,1.1568994e-06
TransactionId_75462,0.0008507937
TransactionId_116727,1.4711786e-06
TransactionId_66486,3.7891854e-07
TransactionId_69939,2.5461209e-06
TransactionId_14678,0.0013285343
TransactionId_119511,6.356837e-05
TransactionId_97817,3.280066e-07
TransactionId_65236,1.4029459e-06
TransactionId_63014,6.507014e-05
TransactionId_78792,1.3247253e-06
TransactionId_115957,-5.395645e-06
TransactionId_123450,-5.395645e-06
TransactionId_116858,0.00015407341
TransactionId_94983,0.000121816985
TransactionId_10566,-5.3068575e-06
TransactionId_1666,0.018587735
TransactionId_106100,-5.395645e-06
TransactionId_42205,-0.0003594753
TransactionId_54993,0.0001354027
TransactionId_98075,-0.00041471896
TransactionId_66763,-9.42139e-07
TransactionId_31914,-3.5427147e-06
TransactionId_112296,-2.4439248e-06
TransactionId_36939,-4.3207015e-06
TransactionId_13955,-9.42139e-07
TransactionId_45024,0.0010133096
TransactionId_131389,-2.4439248e-06
TransactionId_38659,0.00096782215
TransactionId_122985,0.001219038
TransactionId_40787,2.858742e-07
TransactionId_66725,0.002618336
TransactionId_110072,-4.617661e-06
TransactionId_82530,-4.617661e-06
TransactionId_98033,-4.617661e-06
TransactionId_17321,7.23072e-07
TransactionId_126669,-2.4439248e-06
TransactionId_91581,-4.617661e-06
TransactionId_128715,-4.617661e-06
TransactionId_44983,-3.5427147e-06
TransactionId_117440,-4.617661e-06
TransactionId_74854,-4.782674e-06
TransactionId_26619,0.0015878779
TransactionId_103013,9.095098e-06
TransactionId_49907,0.00040554744
TransactionId_25296,-3.3239771e-06
TransactionId_17869,-9.42139e-07
TransactionId_7361,-2.355135e-06
TransactionId_78477,-5.395645e-06
TransactionId_87702,0.0014702402
TransactionId_31291,-1.3689789e-06
TransactionId_137105,-2.4439248e-06
TransactionId_57358,-1.1502418e-06
TransactionId_33636,0.0026334354
TransactionId_87738,0.0026653379
TransactionId_98155,0.0007108349
TransactionId_100834,-5.468712e-06
TransactionId_55079,-4.3207015e-06
TransactionId_26552,-3.5427147e-06
TransactionId_87080,-5.395645e-06
TransactionId_24877,-4.3207015e-06
TransactionId_129482,-5.395645e-06
TransactionId_17138,-4.3937694e-06
TransactionId_63613,-3.5427147e-06
TransactionId_133644,-4.3989235e-06
TransactionId_71820,-3.0620947e-06
TransactionId_64693,-1.5024991e-06
TransactionId_54764,-1.3689789e-06
TransactionId_68827,-4.3937694e-06
TransactionId_121227,-4.3989235e-06
TransactionId_118331,-5.395645e-06
TransactionId_77204,-4.690729e-06
TransactionId_137715,-4.617661e-06
TransactionId_102378,-4.617661e-06
TransactionId_31841,-3.5427147e-06
TransactionId_96372,-3.9931083e-06
TransactionId_59423,-3.6961471e-06
TransactionId_45326,-2.918162e-06
TransactionId_78150,-6.873958e-05
TransactionId_59865,-6.809148e-05
TransactionId_28993,-2.918162e-06
TransactionId_23819,-2.918162e-06
TransactionId_30284,-2.918162e-06
TransactionId_60881,-3.6961471e-06
TransactionId_78648,-3.9931083e-06
TransactionId_120032,8.196114e-08
TransactionId_109050,1.0443403e-06
TransactionId_19131,1.1568994e-06
TransactionId_22425,3.7891854e-07
TransactionId_35969,2.1192834e-06
TransactionId_103364,2.2763089e-07
TransactionId_7699,-6.07238e-07
TransactionId_134135,8.196114e-08
TransactionId_53601,3.7891854e-07
TransactionId_103994,1.0443403e-06
TransactionId_76486,1.4711786e-06
TransactionId_102907,7.291021e-06
TransactionId_110477,3.280066e-07
TransactionId_13985,1.4029459e-06
TransactionId_126425,1.1059878e-06
TransactionId_13385,1.4029459e-06
TransactionId_31140,0.00013896753
TransactionId_62547,0.00013854068
TransactionId_115103,1.1922068e-05
TransactionId_30829,-9.42139e-07
TransactionId_64435,-3.5427147e-06
TransactionId_133074,-2.4439248e-06
TransactionId_114864,-2.017087e-06
TransactionId_99934,-2.017087e-06
TransactionId_87914,-4.3989235e-06
TransactionId_106746,-5.395645e-06
TransactionId_57834,-3.6157826e-06
TransactionId_41114,-3.6157826e-06
TransactionId_30355,-3.3239771e-06
TransactionId_40823,-3.6157826e-06
TransactionId_26251,-3.6157826e-06
TransactionId_105023,-7.787105e-07
TransactionId_109011,-2.4439248e-06
TransactionId_58347,-4.3207015e-06
TransactionId_137088,-5.395645e-06
TransactionId_22428,-4.3207015e-06
TransactionId_16207,-1.1502418e-06
TransactionId_33695,-3.6157826e-06
TransactionId_35247,-1.3689789e-06
TransactionId_87611,-4.617661e-06
TransactionId_10751,-5.3068575e-06
TransactionId_110153,-4.690729e-06
TransactionId_69211,-4.3207015e-06
TransactionId_12915,2.6423227e-06
TransactionId_83581,-7.9543474e-07
TransactionId_5853,-4.5288734e-06
TransactionId_64533,-4.3207015e-06
TransactionId_54070,-3.5427147e-06
TransactionId_87616,-4.690729e-06
TransactionId_133510,-4.617661e-06
TransactionId_137046,-5.395645e-06
TransactionId_42424,-3.5427147e-06
TransactionId_70090,-3.3239771e-06
TransactionId_15622,-4.3207015e-06
TransactionId_19000,-3.5427147e-06
TransactionId_101616,-4.617661e-06
TransactionId_111961,-4.3989235e-06
TransactionId_63514,-3.5427147e-06
TransactionId_52470,-3.3239771e-06
TransactionId_73016,1.068659e-06
TransactionId_136837,-2.2251877e-06
TransactionId_100521,-7.890708e-07
TransactionId_52801,2.6423227e-06
TransactionId_132232,-4.617661e-06
TransactionId_121615,-2.017087e-06
TransactionId_68718,-3.5427147e-06
TransactionId_88958,-2.4439248e-06
TransactionId_77385,-2.4439248e-06
TransactionId_22074,-3.5427147e-06
TransactionId_140023,-1.2306156e-05
TransactionId_21535,-3.6961471e-06
TransactionId_64772,-8.408313e-06
TransactionId_12789,-3.075475e-06
TransactionId_14088,-6.7664645e-05
TransactionId_21670,-3.6961471e-06
TransactionId_33449,-3.6961471e-06
TransactionId_43670,-3.6961471e-06
TransactionId_74132,-8.305343e-08
TransactionId_129713,-7.690944e-07
TransactionId_125368,-4.7840007e-07
TransactionId_93798,8.196114e-08
TransactionId_22727,1.1568994e-06
TransactionId_46156,3.7891854e-07
TransactionId_71046,1.1568994e-06
TransactionId_100484,8.196114e-08
TransactionId_25273,1.1568994e-06
TransactionId_139691,8.894088e-09
TransactionId_86386,3.1363847e-06
